source,Variation,location,description,attributes_associated_gene,gene_id,transcript_id,protein_id,mapped_to_accession,attributes_p_value,var_class,most_severe_consequence,consequence_terms,assembly_name,MAF,protein_start,protein_end,amino_acids,evidence,clinical_significance,pmid,pop.gnomad_East_Asian,pop.gnomad_African,pop.gnomad,pop.gnomad_Latino,pop.gnomad_Ashkenazi_Jewish,pop.gnomad_Finnish,pop.gnomad_European_Non_Finnish,pop.gnomad_Other,pop.gnomad_South_Asian,protein_length
ClinVar,rs794728434,7:150952778-150952777,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,insertion,frameshift_variant,frameshift_variant,GRCh38,NA,402,402,H/PAX,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728434,7:150952778-150952777,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000461280,NA,HP:0011675,NA,insertion,frameshift_variant,non_coding_transcript_exon_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs794728456,7:150947794-150947794,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,deletion,frameshift_variant,frameshift_variant,GRCh38,NA,926,926,P/X,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728456,7:150947794-150947794,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000430723,ENSP00000387657,HP:0011675,NA,deletion,frameshift_variant,downstream_gene_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772
ClinVar,rs794728457,7:150947782-150947788,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,deletion,frameshift_variant,frameshift_variant,GRCh38,NA,928,930,GES/X,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728457,7:150947782-150947788,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000430723,ENSP00000387657,HP:0011675,NA,deletion,frameshift_variant,downstream_gene_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772
ClinVar,rs794728463,7:150947654-150947653,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,insertion,frameshift_variant,frameshift_variant,GRCh38,NA,973,973,L/PX,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728463,7:150947654-150947653,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000430723,ENSP00000387657,HP:0011675,NA,insertion,frameshift_variant,downstream_gene_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772
ClinVar,rs794728464,7:150947513-150947512,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,insertion,frameshift_variant,"frameshift_variant,splice_region_variant",GRCh38,NA,989,990,-/RX,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728464,7:150947513-150947512,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000430723,ENSP00000387657,HP:0011675,NA,insertion,frameshift_variant,downstream_gene_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772
ClinVar,rs794728465,7:150947401-150947400,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,insertion,frameshift_variant,frameshift_variant,GRCh38,NA,1027,1027,L/PX,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728465,7:150947401-150947400,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000430723,ENSP00000387657,HP:0011675,NA,insertion,frameshift_variant,downstream_gene_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772
ClinVar,rs794728467,7:150947381-150947380,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,insertion,frameshift_variant,frameshift_variant,GRCh38,NA,1033,1034,-/GX,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728467,7:150947381-150947380,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,insertion,frameshift_variant,frameshift_variant,GRCh38,NA,1033,1034,-/AX,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728467,7:150947381-150947380,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000430723,ENSP00000387657,HP:0011675,NA,insertion,frameshift_variant,downstream_gene_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772
ClinVar,rs794728469,7:150947373-150947372,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,insertion,frameshift_variant,frameshift_variant,GRCh38,NA,1036,1036,G/GGX,"Frequency,Phenotype_or_Disease,TOPMed",pathogenic,NA,0,0.0001564,7.18E-06,0,0,0,0,0,0,1159
ClinVar,rs794728469,7:150947373-150947372,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,insertion,frameshift_variant,inframe_insertion,GRCh38,NA,1036,1036,G/GG,"Frequency,Phenotype_or_Disease,TOPMed",pathogenic,NA,0,0.0001564,7.18E-06,0,0,0,0,0,0,1159
ClinVar,rs794728469,7:150947373-150947372,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,insertion,frameshift_variant,frameshift_variant,GRCh38,NA,1036,1036,G/GX,"Frequency,Phenotype_or_Disease,TOPMed",pathogenic,NA,0,0.0001564,7.18E-06,0,0,0,0,0,0,1159
ClinVar,rs794728469,7:150947373-150947372,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000430723,ENSP00000387657,HP:0011675,NA,insertion,frameshift_variant,downstream_gene_variant,GRCh38,NA,NA,NA,NA,"Frequency,Phenotype_or_Disease,TOPMed",pathogenic,NA,0,0.0001564,7.18E-06,0,0,0,0,0,0,772
ClinVar,rs794728470,7:150947368-150947367,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,insertion,frameshift_variant,frameshift_variant,GRCh38,NA,1038,1038,V/GATX,"Frequency,Phenotype_or_Disease,gnomAD",pathogenic,NA,0.0001979,0,1.43E-05,0,0,0,0,0,0,1159
ClinVar,rs794728470,7:150947368-150947367,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,insertion,frameshift_variant,inframe_insertion,GRCh38,NA,1038,1038,V/GDV,"Frequency,Phenotype_or_Disease,gnomAD",pathogenic,NA,0.0001979,0,1.43E-05,0,0,0,0,0,0,1159
ClinVar,rs794728470,7:150947368-150947367,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000430723,ENSP00000387657,HP:0011675,NA,insertion,frameshift_variant,downstream_gene_variant,GRCh38,NA,NA,NA,NA,"Frequency,Phenotype_or_Disease,gnomAD",pathogenic,NA,0.0001979,0,1.43E-05,0,0,0,0,0,0,772
ClinVar,rs794728472,7:150947344-150947344,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,deletion,frameshift_variant,frameshift_variant,GRCh38,NA,1046,1046,Q/X,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728472,7:150947344-150947344,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000430723,ENSP00000387657,HP:0011675,NA,deletion,frameshift_variant,downstream_gene_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772
ClinVar,rs794728476,7:150974766-150974765,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,insertion,inframe_insertion,inframe_insertion,GRCh38,NA,84,85,-/IAQ,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728476,7:150974766-150974765,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000532957,NA,HP:0011675,NA,insertion,inframe_insertion,non_coding_transcript_exon_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs794728489,7:150959671-150959670,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,insertion,frameshift_variant,frameshift_variant,GRCh38,NA,125,125,F/CGX,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728489,7:150959671-150959670,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000330883,ENSP00000328531,HP:0011675,NA,insertion,frameshift_variant,upstream_gene_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819
ClinVar,rs794728489,7:150959671-150959670,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000532957,NA,HP:0011675,NA,insertion,frameshift_variant,non_coding_transcript_exon_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs794728490,7:150951110-150951112,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,substitution,missense_variant,missense_variant,GRCh38,NA,652,652,Y/H,Phenotype_or_Disease,likely pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728490,7:150951110-150951112,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000461280,NA,HP:0011675,NA,substitution,missense_variant,non_coding_transcript_exon_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,likely pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs794728497,7:150952840-150952840,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,deletion,frameshift_variant,frameshift_variant,GRCh38,NA,381,381,G/X,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728497,7:150952840-150952840,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000461280,NA,HP:0011675,NA,deletion,frameshift_variant,non_coding_transcript_exon_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs794728499,7:150951578-150951578,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,deletion,frameshift_variant,frameshift_variant,GRCh38,NA,605,605,P/X,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728499,7:150951578-150951578,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000461280,NA,HP:0011675,NA,deletion,frameshift_variant,non_coding_transcript_exon_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs794728500,7:150951013-150951013,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,deletion,frameshift_variant,frameshift_variant,GRCh38,NA,685,685,R/X,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728500,7:150951013-150951013,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000461280,NA,HP:0011675,NA,deletion,frameshift_variant,non_coding_transcript_exon_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs794728506,7:150974918-150974918,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,deletion,frameshift_variant,frameshift_variant,GRCh38,NA,34,34,A/X,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728506,7:150974918-150974918,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000430723,ENSP00000387657,HP:0011675,NA,deletion,frameshift_variant,5_prime_UTR_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772
ClinVar,rs794728506,7:150974918-150974918,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000532957,NA,HP:0011675,NA,deletion,frameshift_variant,non_coding_transcript_exon_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs794728507,7:150974912-150974912,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,deletion,frameshift_variant,frameshift_variant,GRCh38,NA,36,36,V/X,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728507,7:150974912-150974912,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000430723,ENSP00000387657,HP:0011675,NA,deletion,frameshift_variant,5_prime_UTR_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772
ClinVar,rs794728507,7:150974912-150974912,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000532957,NA,HP:0011675,NA,deletion,frameshift_variant,non_coding_transcript_exon_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs794728508,7:150974864-150974864,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,deletion,frameshift_variant,frameshift_variant,GRCh38,NA,52,52,C/X,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728508,7:150974864-150974864,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000430723,ENSP00000387657,HP:0011675,NA,deletion,frameshift_variant,5_prime_UTR_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772
ClinVar,rs794728508,7:150974864-150974864,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000532957,NA,HP:0011675,NA,deletion,frameshift_variant,non_coding_transcript_exon_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs794728560,11:2583551-2583550,Cardiac arrhythmia,KCNQ1,ENSG00000053918,ENST00000155840,ENSP00000155840,HP:0011675,NA,insertion,splice_region_variant,"splice_region_variant,intron_variant",GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,uncertain significance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676
ClinVar,rs794728563,11:2445263-2445285,Cardiac arrhythmia,KCNQ1,ENSG00000053918,ENST00000155840,ENSP00000155840,HP:0011675,NA,deletion,frameshift_variant,frameshift_variant,GRCh38,NA,55,63,APGAPGPAP/AX,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676
ClinVar,rs794728563,11:2445263-2445285,Cardiac arrhythmia,KCNQ1,ENSG00000053918,ENST00000345015,NA,HP:0011675,NA,deletion,frameshift_variant,upstream_gene_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs794728563,11:2445263-2445285,Cardiac arrhythmia,KCNQ1,ENSG00000053918,ENST00000496887,ENSP00000434560,HP:0011675,NA,deletion,frameshift_variant,intron_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193
ClinVar,rs8095704,18:31546521-31546521,Cardiac arrhythmia,"DSG2-AS1,DSG2",ENSG00000046604,ENST00000261590,ENSP00000261590,HP:0011675,NA,SNP,synonymous_variant,synonymous_variant,GRCh38,0.0066,1045,1045,T/T,"Frequency,HapMap,1000Genomes,Cited,ESP,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",benign,NA,0,0.02387,0.00169,0.001221,0,0,1.79E-05,0.00146,0,1118
ClinVar,rs8095704,18:31546521-31546521,Cardiac arrhythmia,"DSG2-AS1,DSG2",ENSG00000264859,ENST00000579251,NA,HP:0011675,NA,SNP,synonymous_variant,downstream_gene_variant,GRCh38,0.0066,NA,NA,NA,"Frequency,HapMap,1000Genomes,Cited,ESP,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",benign,NA,0,0.02387,0.00169,0.001221,0,0,1.79E-05,0.00146,0,NA
ClinVar,rs8095704,18:31546521-31546521,Cardiac arrhythmia,"DSG2-AS1,DSG2",ENSG00000264859,ENST00000583706,NA,HP:0011675,NA,SNP,synonymous_variant,"intron_variant,non_coding_transcript_variant",GRCh38,0.0066,NA,NA,NA,"Frequency,HapMap,1000Genomes,Cited,ESP,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",benign,NA,0,0.02387,0.00169,0.001221,0,0,1.79E-05,0.00146,0,NA
ClinVar,rs879253730,11:123642468-123642468,Arrhythmia,SCN3B,ENSG00000166257,ENST00000299333,ENSP00000299333,HP:0011675,NA,SNP,missense_variant,missense_variant,GRCh38,NA,141,141,I/M,"Cited,Phenotype_or_Disease",pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215
ClinVar,rs879253730,11:123642468-123642468,Arrhythmia,SCN3B,ENSG00000166257,ENST00000527125,NA,HP:0011675,NA,SNP,missense_variant,upstream_gene_variant,GRCh38,NA,NA,NA,NA,"Cited,Phenotype_or_Disease",pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs879253730,11:123642468-123642468,Arrhythmia,SCN3B,ENSG00000166257,ENST00000528267,ENSP00000434363,HP:0011675,NA,SNP,missense_variant,downstream_gene_variant,GRCh38,NA,NA,NA,NA,"Cited,Phenotype_or_Disease",pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93
ClinVar,rs879253759,4:113355016-113355016,"Cardiac arrhythmia, ankyrin B-related",ANK2,ENSG00000145362,ENST00000264366,ENSP00000264366,HP:0011675,NA,SNP,missense_variant,missense_variant,GRCh38,NA,2100,2100,S/F,"Cited,Phenotype_or_Disease",uncertain significance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3924
ClinVar,rs879253759,4:113355016-113355016,"Cardiac arrhythmia, ankyrin B-related",ANK2,ENSG00000145362,ENST00000394537,ENSP00000378044,HP:0011675,NA,SNP,missense_variant,intron_variant,GRCh38,NA,NA,NA,NA,"Cited,Phenotype_or_Disease",uncertain significance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1872
ClinVar,rs879253759,4:113355016-113355016,"Cardiac arrhythmia, ankyrin B-related",ANK2,ENSG00000145362,ENST00000503423,ENSP00000421011,HP:0011675,NA,SNP,missense_variant,downstream_gene_variant,GRCh38,NA,NA,NA,NA,"Cited,Phenotype_or_Disease",uncertain significance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1611
ClinVar,rs879253759,4:113355016-113355016,"Cardiac arrhythmia, ankyrin B-related",ANK2,ENSG00000145362,ENST00000505342,ENSP00000422498,HP:0011675,NA,SNP,missense_variant,upstream_gene_variant,GRCh38,NA,NA,NA,NA,"Cited,Phenotype_or_Disease",uncertain significance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028
ClinVar,rs879253759,4:113355016-113355016,"Cardiac arrhythmia, ankyrin B-related",ANK2,ENSG00000145362,ENST00000508007,NA,HP:0011675,NA,SNP,missense_variant,"intron_variant,non_coding_transcript_variant",GRCh38,NA,NA,NA,NA,"Cited,Phenotype_or_Disease",uncertain significance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
